aggregate_id,v304_migration_owner_session,server_object,current_server_presence,reconciliation_authority,object_kind,organization_column,write_producer,write_authority,current_rls_policy,capture_mode,capture_function,capture_trigger,payload_adapter,payload_version,delete_capture,transaction_group_source,actor_source,legacy_write_covered,admin_write_covered,service_role_write_covered,realtime_irrelevant_to_correctness,status,evidence,notes
SHIPMENT,307,logistics_shipment_partner_links,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_shipment_partner_links_org_insert|logistics_shipment_partner_links_org_select|logistics_shipment_partner_links_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_transport_details,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_transport_details_org_insert|logistics_transport_details_org_select|logistics_transport_details_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_documents,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_documents_org_insert|logistics_documents_org_select|logistics_documents_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_costs,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_costs_org_insert|logistics_costs_org_select|logistics_costs_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_payments,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_payments_org_insert|logistics_payments_org_select|logistics_payments_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_route_templates,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_route_templates_org_insert|logistics_route_templates_org_select|logistics_route_templates_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_route_template_stops,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_route_template_stops_org_insert|logistics_route_template_stops_org_select|logistics_route_template_stops_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_receiving_batches,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_receiving_batches_org_insert|logistics_receiving_batches_org_select|logistics_receiving_batches_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_receiving_lines,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_receiving_lines_org_insert|logistics_receiving_lines_org_select|logistics_receiving_lines_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_inventory_postings,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_inventory_postings_org_insert|logistics_inventory_postings_org_select|logistics_inventory_postings_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_cost_allocations,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_cost_allocations_org_insert|logistics_cost_allocations_org_select|logistics_cost_allocations_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_shortages,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_shortages_org_insert|logistics_shortages_org_select|logistics_shortages_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_recoveries,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_recoveries_org_insert|logistics_recoveries_org_select|logistics_recoveries_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_recovery_lines,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_recovery_lines_org_insert|logistics_recovery_lines_org_select|logistics_recovery_lines_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SHIPMENT,307,logistics_recovery_postings,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,logistics-v2 (hard-gated),LEGACY_OR_DEFERRED_OWNER_307,logistics_recovery_postings_org_insert|logistics_recovery_postings_org_select|logistics_recovery_postings_org_update,INERT_GATE,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,DEFERRED_TO_SESSION_307,1,cancel state transition target; remote inactive,V305_SERVER_INFRA_ONLY;PRODUCER_OWNER_DEFERRED,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,INERT_UNTIL_OWNER_SESSION,feature/shipment/src/main/kotlin/com/verto/app/feature/shipment/data/sync/LogisticsV2SyncParticipant.kt|data/network/src/main/kotlin/com/verto/app/data/sync/SyncLogisticsV2.kt|data/network/src/main/kotlin/com/verto/app/data/remote/dto/LogisticsV2Dtos.kt#LogisticsV2SyncParticipant.key|SERVER_CONTRACT_VERIFIED|LOGISTICS_V2_TABLE_CONTRACTS | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SUPPLIER_PROFILE,307,clients,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,TABLE,organization_id,clients / Party normalized contract,EXISTING_STRONGER_CONTRACT,clients_delete|clients_insert|clients_select|clients_update,EXISTING_PARTY_CONTRACT_PRESERVED,NONE_IN_305,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,EXISTING_CONTRACT,2,legacy Party TOMBSTONE / unified DELETE mapping,EXISTING_STREAM,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,EXISTING_STRONGER_STREAM,data/database/src/main/kotlin/com/verto/app/data/local/entity/PartyNormalizedEntities.kt|data/network/src/main/kotlin/com/verto/app/data/sync/PartySyncV2Contract.kt#SupplierProfileEntity|PartyMutationV2 | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
SUPPLIER_PROFILE,307,verto_upsert_client_v1,PRESENT_IN_EXACT_DUMP,EXACT_DUMP+SESSION_305_REVISION_2,FUNCTION,SERVER_DERIVED_OR_FUNCTION_ARGUMENT,clients / Party normalized contract,EXISTING_STRONGER_CONTRACT,NO_RLS_POLICY_OBJECT_OR_FUNCTION,EXISTING_PARTY_CONTRACT_PRESERVED,verto_upsert_client_v1,NONE_ADDED_TO_BUSINESS_TABLES_IN_305,EXISTING_CONTRACT,2,legacy Party TOMBSTONE / unified DELETE mapping,EXISTING_STREAM,auth.uid()/server producer authority when migrated,PRESERVED_NOT_CUTOVER,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,EXISTING_AUTHORITY_OR_NOT_APPLICABLE,YES,EXISTING_STRONGER_STREAM,data/database/src/main/kotlin/com/verto/app/data/local/entity/PartyNormalizedEntities.kt|data/network/src/main/kotlin/com/verto/app/data/sync/PartySyncV2Contract.kt#SupplierProfileEntity|PartyMutationV2 | schema(2).sql sha256=fb83bf253fefe7f7b684a41dc5df6e06b0aa933a2c13e26cb835842e1c7f9ea8,Existing server object preserved; no V2 cutover in 305.
