aggregate_id,migration_owner_session,producer_file,producer_symbol,producer_kind,origin,local_tables,write_operation,server_path,current_mechanism_before,capture_strategy_after,outbox_table,transaction_owner,mutation_id_source,organization_id_source,payload_version,operation_type,delete_policy,command_batch_strategy,attachment_strategy,legacy_compatibility_side_effect,remote_apply_exclusion,status,evidence
SHIPMENT,307,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt,saveShortageSettlement,DOMAIN_COMMAND,LOCAL_MUTATION,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,COMMAND,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,remote path inert behind SERVER_CONTRACT_VERIFIED=false,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt#saveShortageSettlement,UUID.nameUUIDFromBytes stable semantic key,trusted SessionReader / domain tenant,1,COMMAND,CANCEL_STATE_TRANSITION,stable semantic request key,NONE,V2 server runtime remains OFF,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt#saveShortageSettlement
SHIPMENT,307,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt,createRecovery,DOMAIN_COMMAND,LOCAL_MUTATION,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,COMMAND,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,remote path inert behind SERVER_CONTRACT_VERIFIED=false,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt#createRecovery,UUID.nameUUIDFromBytes stable semantic key,trusted SessionReader / domain tenant,1,COMMAND,CANCEL_STATE_TRANSITION,stable semantic request key,NONE,V2 server runtime remains OFF,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt#createRecovery
SHIPMENT,307,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt,createRecoveryLines,DOMAIN_COMMAND,LOCAL_MUTATION,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,COMMAND,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,remote path inert behind SERVER_CONTRACT_VERIFIED=false,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt#createRecoveryLines,UUID.nameUUIDFromBytes stable semantic key,trusted SessionReader / domain tenant,1,COMMAND,CANCEL_STATE_TRANSITION,stable semantic request key,NONE,V2 server runtime remains OFF,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt#createRecoveryLines
SHIPMENT,307,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt,saveRecoveryPosting,DOMAIN_COMMAND,LOCAL_MUTATION,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,COMMAND,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,remote path inert behind SERVER_CONTRACT_VERIFIED=false,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt#saveRecoveryPosting,UUID.nameUUIDFromBytes stable semantic key,trusted SessionReader / domain tenant,1,COMMAND,CANCEL_STATE_TRANSITION,stable semantic request key,NONE,V2 server runtime remains OFF,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt#saveRecoveryPosting
SHIPMENT,307,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt,saveCostAllocations,DOMAIN_COMMAND,LOCAL_MUTATION,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,COMMAND,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,remote path inert behind SERVER_CONTRACT_VERIFIED=false,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt#saveCostAllocations,UUID.nameUUIDFromBytes stable semantic key,trusted SessionReader / domain tenant,1,COMMAND,CANCEL_STATE_TRANSITION,stable semantic request key,NONE,V2 server runtime remains OFF,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt#saveCostAllocations
SHIPMENT,307,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt,saveLateCostAdjustment,DOMAIN_COMMAND,LOCAL_MUTATION,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,COMMAND,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,remote path inert behind SERVER_CONTRACT_VERIFIED=false,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt#saveLateCostAdjustment,UUID.nameUUIDFromBytes stable semantic key,trusted SessionReader / domain tenant,1,COMMAND,CANCEL_STATE_TRANSITION,stable semantic request key,NONE,V2 server runtime remains OFF,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsShipmentStoreAdapters.kt#saveLateCostAdjustment
SHIPMENT,307,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsCashPostingAdapter.kt,postExpense,DOMAIN_COMMAND,LOCAL_MUTATION,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,COMMAND,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,remote path inert behind SERVER_CONTRACT_VERIFIED=false,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsCashPostingAdapter.kt#postExpense,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,COMMAND,CANCEL_STATE_TRANSITION,stable request/batch identity,NONE,V2 server runtime remains OFF,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsCashPostingAdapter.kt#postExpense
SHIPMENT,307,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsCashPostingAdapter.kt,postAdjustment,DOMAIN_COMMAND,LOCAL_MUTATION,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,COMMAND,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,remote path inert behind SERVER_CONTRACT_VERIFIED=false,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsCashPostingAdapter.kt#postAdjustment,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,COMMAND,CANCEL_STATE_TRANSITION,stable request/batch identity,NONE,V2 server runtime remains OFF,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsCashPostingAdapter.kt#postAdjustment
SHIPMENT,307,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsCashPostingAdapter.kt,reverseShipmentPayments,DOMAIN_COMMAND,LOCAL_MUTATION,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,COMMAND,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,remote path inert behind SERVER_CONTRACT_VERIFIED=false,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsCashPostingAdapter.kt#reverseShipmentPayments,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,COMMAND,CANCEL_STATE_TRANSITION,stable request/batch identity,NONE,V2 server runtime remains OFF,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsCashPostingAdapter.kt#reverseShipmentPayments
SHIPMENT,307,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsReceivingAdapters.kt,commitReceiving,DOMAIN_COMMAND,LOCAL_MUTATION,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,COMMAND,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,remote path inert behind SERVER_CONTRACT_VERIFIED=false,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsReceivingAdapters.kt#commitReceiving,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,COMMAND,CANCEL_STATE_TRANSITION,stable request/batch identity,NONE,V2 server runtime remains OFF,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsReceivingAdapters.kt#commitReceiving
SHIPMENT,307,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsV2AppAdapters.kt,bindInvoiceLine,DOMAIN_COMMAND,LOCAL_MUTATION,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,COMMAND,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,remote path inert behind SERVER_CONTRACT_VERIFIED=false,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsV2AppAdapters.kt#bindInvoiceLine,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,COMMAND,CANCEL_STATE_TRANSITION,stable request/batch identity,NONE,V2 server runtime remains OFF,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsV2AppAdapters.kt#bindInvoiceLine
SHIPMENT,307,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsV2AppAdapters.kt,createZeroStockAndBind,DOMAIN_COMMAND,LOCAL_MUTATION,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,COMMAND,logistics_shipments|logistics_shipment_sources|logistics_shipment_lines|logistics_milestones|logistics_assignments|logistics_events|logistics_partners|logistics_shipment_legs|logistics_custody_handoffs|logistics_shipment_partner_links|logistics_transport_details|logistics_documents|logistics_costs|logistics_payments|logistics_route_templates|logistics_route_template_stops|logistics_receiving_batches|logistics_receiving_lines|logistics_inventory_postings|logistics_cost_allocations|logistics_shortages|logistics_recoveries|logistics_recovery_lines|logistics_recovery_postings,remote path inert behind SERVER_CONTRACT_VERIFIED=false,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsV2AppAdapters.kt#createZeroStockAndBind,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,COMMAND,CANCEL_STATE_TRANSITION,stable request/batch identity,NONE,V2 server runtime remains OFF,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/shipment/bridge/LogisticsV2AppAdapters.kt#createZeroStockAndBind
EXPENSE,310,data/operations/src/main/kotlin/com/verto/app/data/repository/ExpenseRepository.kt,insertExpense,DOMAIN_COMMAND,LOCAL_MUTATION,expenses,UPSERT,expenses,isDirty + DataStore deletion queue,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,data/operations/src/main/kotlin/com/verto/app/data/repository/ExpenseRepository.kt#insertExpense,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,UPSERT,VOID_OR_REVERSE,NONE,NONE,NONE,N/A,MIGRATED_UNIFIED_OUTBOX,data/operations/src/main/kotlin/com/verto/app/data/repository/ExpenseRepository.kt#insertExpense
EXPENSE,310,data/operations/src/main/kotlin/com/verto/app/data/repository/ExpenseRepository.kt,updateExpense,DOMAIN_COMMAND,LOCAL_MUTATION,expenses,UPSERT,expenses,isDirty + DataStore deletion queue,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,data/operations/src/main/kotlin/com/verto/app/data/repository/ExpenseRepository.kt#updateExpense,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,UPSERT,VOID_OR_REVERSE,NONE,NONE,NONE,N/A,MIGRATED_UNIFIED_OUTBOX,data/operations/src/main/kotlin/com/verto/app/data/repository/ExpenseRepository.kt#updateExpense
EXPENSE,310,data/operations/src/main/kotlin/com/verto/app/data/repository/ExpenseRepository.kt,deleteExpense,DOMAIN_COMMAND,LOCAL_MUTATION,expenses,VOID,expenses,isDirty + DataStore deletion queue,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,data/operations/src/main/kotlin/com/verto/app/data/repository/ExpenseRepository.kt#deleteExpense,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,VOID,VOID_OR_REVERSE,NONE,NONE,pendingExpenseDeletion compatibility after commit,N/A,MIGRATED_UNIFIED_OUTBOX,data/operations/src/main/kotlin/com/verto/app/data/repository/ExpenseRepository.kt#deleteExpense
CASH_RECONCILIATION,310,data/operations/src/main/kotlin/com/verto/app/data/repository/CashReconciliationRepository.kt,startSession,DOMAIN_COMMAND,LOCAL_MUTATION,cash_reconciliation_sessions|cash_denominations,COMMAND,cash_reconciliation_sessions|cash_denominations,legacy direct/snapshot sync,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,data/operations/src/main/kotlin/com/verto/app/data/repository/CashReconciliationRepository.kt#startSession,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,COMMAND,NO_CLIENT_DELETE,NONE,NONE,server integration remains owner 310,N/A,MIGRATED_UNIFIED_OUTBOX,data/operations/src/main/kotlin/com/verto/app/data/repository/CashReconciliationRepository.kt#startSession
CASH_RECONCILIATION,310,data/operations/src/main/kotlin/com/verto/app/data/repository/CashReconciliationRepository.kt,closeSession,DOMAIN_COMMAND,LOCAL_MUTATION,cash_reconciliation_sessions|cash_denominations,COMMAND,cash_reconciliation_sessions|cash_denominations,legacy direct/snapshot sync,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,data/operations/src/main/kotlin/com/verto/app/data/repository/CashReconciliationRepository.kt#closeSession,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,COMMAND,NO_CLIENT_DELETE,NONE,NONE,server integration remains owner 310,N/A,MIGRATED_UNIFIED_OUTBOX,data/operations/src/main/kotlin/com/verto/app/data/repository/CashReconciliationRepository.kt#closeSession
CASH_RECONCILIATION,310,data/operations/src/main/kotlin/com/verto/app/data/repository/CashReconciliationRepository.kt,updateSession,DOMAIN_COMMAND,LOCAL_MUTATION,cash_reconciliation_sessions|cash_denominations,UPSERT,cash_reconciliation_sessions|cash_denominations,legacy direct/snapshot sync,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,data/operations/src/main/kotlin/com/verto/app/data/repository/CashReconciliationRepository.kt#updateSession,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,UPSERT,NO_CLIENT_DELETE,NONE,NONE,server integration remains owner 310,N/A,MIGRATED_UNIFIED_OUTBOX,data/operations/src/main/kotlin/com/verto/app/data/repository/CashReconciliationRepository.kt#updateSession
CASH_MOVEMENT,310,app/src/main/kotlin/com/verto/app/feature/expenses/bridge/ExpensesOperationsAdapter.kt,adjustCash,DOMAIN_COMMAND,LOCAL_MUTATION,cash_register_movements,COMMAND,cash_register_movements,legacy direct/snapshot sync,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/feature/expenses/bridge/ExpensesOperationsAdapter.kt#adjustCash,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,COMMAND,NO_CLIENT_DELETE,shared manual-cash batch,NONE,NONE,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/expenses/bridge/ExpensesOperationsAdapter.kt#adjustCash
CASH_REGISTER,310,app/src/main/kotlin/com/verto/app/feature/expenses/bridge/ExpensesOperationsAdapter.kt,adjustCash,DOMAIN_COMMAND,LOCAL_MUTATION,cash_register,COMMAND,cash_register,legacy direct/snapshot sync,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/feature/expenses/bridge/ExpensesOperationsAdapter.kt#adjustCash,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,COMMAND,NO_CLIENT_DELETE,shared manual-cash batch,NONE,NONE,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/expenses/bridge/ExpensesOperationsAdapter.kt#adjustCash
INVENTORY_ITEM,307,app/src/main/kotlin/com/verto/app/feature/expenses/bridge/ExpensesOperationsAdapter.kt,distributeLandedCost,DOMAIN_COMMAND,LOCAL_MUTATION,inventory_items,UPSERT,inventory_items|archive_inventory_item_v2,isDirty/archive + DataStore deletion queue,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/feature/expenses/bridge/ExpensesOperationsAdapter.kt#distributeLandedCost,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,UPSERT,ARCHIVE,expenseId+invoiceId landed-cost batch,NONE,NONE,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/expenses/bridge/ExpensesOperationsAdapter.kt#distributeLandedCost
INVENTORY_MOVEMENT,310,app/src/main/kotlin/com/verto/app/feature/expenses/bridge/ExpensesOperationsAdapter.kt,distributeLandedCost,DOMAIN_COMMAND,LOCAL_MUTATION,inventory_movements|inventory_stock_outbox,COMMAND,inventory_apply_commands_v2|inventory_pull_movements_v2|inventory_prepare_reconciliation_batch_v2,inventory_stock_outbox + revision cursor,ROOM_ATOMIC_UNIFIED_OUTBOX,sync_outbox,app/src/main/kotlin/com/verto/app/feature/expenses/bridge/ExpensesOperationsAdapter.kt#distributeLandedCost,command/write identity or one-time UUID,trusted SessionReader / domain tenant,1,COMMAND,NO_CLIENT_DELETE,expenseId+invoiceId landed-cost batch,NONE,server integration remains owner 310,N/A,MIGRATED_UNIFIED_OUTBOX,app/src/main/kotlin/com/verto/app/feature/expenses/bridge/ExpensesOperationsAdapter.kt#distributeLandedCost
